userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1033993914,341,145,2758,42,1,0,1,7,Common
1034143523,162,217,2268,11,1,0,8,7,Common
1034616531,51,1031499,90,1,1,1,0,24,Singer
1034947523,138,129,719,97,-1,0,4,7,Common
1034987051,96,168,820,5,1,0,4,7,Common
103500,1991,41625,675,1,1,1,3,25,CEO
1035051390,281,133,2236,163,-1,0,3,7,Common
1035165140,174,178,323,2,1,0,1,7,Common
1035433913,92,123,702,16,-1,0,3,7,Common
1035472341,3505,9359,11474,1,1,1,0,48,Player
1035853632,157,289,1162,2,-1,0,1,7,Common
1035944185,89,255,146,0,1,0,1000,7,Common
1035973810,252,21411,2691,1,1,1,3,23,CEO
1036042871,1620,2534,881,1,1,1,0,20,Director
1036043550,421,1374839,2195,1,-1,1,0,42,Singer
1036581641,13,128,2033,0,1,0,1000,7,Common
1038138845,197,173,281,2,1,0,1,7,Common
1038566945,1385,59976,2520,1,1,1,3,31,CEO
1039240950,70,73,884,30,1,0,2,7,Common
1039363835,321,94015,538,1,1,1,3,17,CEO
1039401071,1543,33421,8356,1,1,1,3,24,CEO
1040123884,145,200,534,54,-1,0,1000,7,Common
1040327944,24,214,3218,16,1,0,1,7,Common
1040882825,76,72,99,17,1,0,2,7,Common
1041026765,7,54,239,0,1,0,1000,7,Common
1041148924,244,54399,3267,1,1,1,3,19,CEO
1041305697,80,79,89,325,-1,0,1000,7,Common
1041583537,473,78207,698,1,1,1,3,17,CEO
1041963090,200,70,688,9,1,0,1,7,Common
1041982255,59,44,4928,0,-1,0,1000,7,Common
1042067945,263,69,116,0,-1,0,3,7,Common
1042078671,285,128,1332,1,1,0,1,7,Common
1042286754,312,262,836,27,1,0,1,7,Common
1042820560,2000,115744,6804,1,1,1,3,27,CEO
1042877373,166,237,1053,0,-1,0,8,7,Common
1042958361,579,149,842,1989,-1,0,5,7,Common
1043042981,187,276,1381,379,1,0,8,7,Common
1043304445,69,224,1586,3,1,0,1,7,Common
1043413690,44,53,172,0,1,0,1,7,Common
1043445021,122,212,684,537,1,0,1000,7,Common
1043783575,40,67,473,1,-1,0,4,7,Common
1043903564,78,96,1568,1,1,0,4,7,Common
1043967652,72,44,5716,1,-1,0,1,7,Common
1044014437,411,30,165,1,1,0,1000,7,Common
1044144620,63,58,130,0,-1,0,1,7,Common
1044448364,177,75,1708,95,1,0,5,7,Common
1044782462,438,252,4122,197,1,0,1000,7,Common
1045265140,67,182,2656,18,1,0,7,7,Common
1045316560,92,55,226,0,1,0,9,7,Common
1045319877,339,259,1532,0,1,0,15,7,Common
1045455790,1177,35899,5082,1,1,1,3,28,CEO
1045532480,119,229,1975,36,1,0,1,7,Common
1045546303,94,68,57,0,1,0,1,7,Common
1045605557,201,106,451,0,1,0,1,7,Common
1045628430,188,161,539,95,1,0,1000,7,Common
1045705777,48,47,1135,0,1,0,7,7,Common
1045756580,935,5936,8502,1,-1,1,0,36,Player
1045757694,246,205,1204,31,1,0,1,7,Common
1046193337,700,143932,9830,1,1,1,3,29,CEO
1046216214,602,185981,6744,1,-1,1,0,32,Singer
1046222077,166,2074286,1673,1,1,1,0,33,Singer
1046288965,174,168,252,8,-1,0,13,7,Common
1046465161,45,41,243,3,-1,0,1000,7,Common
1047193352,390,275,5718,87,1,0,13,7,Common
1047195557,342,101,2878,595,-1,0,1000,7,Common
1047244102,257,92,171,8,-1,0,1,7,Common
1047651804,241,200,2111,0,1,0,1,7,Common
1047754312,184,94,786,10,1,0,1,7,Common
1047944662,370,210,5293,7,-1,0,1000,7,Common
1048013470,1726,74871,6814,1,1,1,3,20,CEO
1048486680,128,204,310,21,-1,0,2,7,Common
1048624914,151,101,528,0,-1,0,10,7,Common
1048678013,130,288,1707,3,1,0,5,7,Common
1048860927,19,14,1969,92,1,0,10,7,Common
1049288313,96,182,28,267,-1,0,15,7,Common
1049515980,1243,148700,6162,1,1,1,0,36,Director
1049563795,166,292,2018,36,-1,0,1,7,Common
1049576370,123,203,1335,41,1,0,3,7,Common
1050191862,267,252,892,25,-1,0,2,7,Common
1050611734,335,248,1804,290,1,0,1000,7,Common
1050849294,27,20,150,0,-1,0,2,7,Common
1050935371,448,268,1266,74,1,0,1000,7,Common
1050985272,86,135,1596,649,-1,0,2,7,Common
1051059870,256,207,212,78,-1,0,3,7,Common
1051342775,158,153,2363,10,-1,0,2,7,Common
1051573902,238,107,344,1136,1,0,18,7,Common
1051682387,146,186,3156,72,1,0,1,7,Common
1052149363,128,225,1282,2,1,0,1,7,Common
1052299143,260,135,882,1,-1,0,14,7,Common
1052767975,833,405116,5376,1,1,1,0,31,Director
1053089350,243,184,1641,602,1,0,19,7,Common
1053099491,516,126230,3956,1,1,1,3,39,CEO
1053148552,816,1059951,1390,1,1,1,0,43,Singer
1053373241,59,138,482,4,-1,0,1,7,Common
1054362091,64,85,719,9,-1,0,1,7,Common
1055007623,42,3,6030,6994,1,0,3,7,Common
1055163657,126,120,1816,0,1,0,8,7,Common
1055168127,280,162,230,0,1,0,1,7,Common
1055197622,69,74,37,43,-1,0,3,7,Common
1055208191,37,79,609,1,-1,0,11,7,Common
1055936423,570,58335,29,1,1,1,3,23,CEO
1056139761,232,197,761,66,1,0,1,7,Common
1056172765,265,140,3035,10,1,0,1,7,Common
1056618022,1246,12298,15352,1,1,1,0,48,Player
1057019454,48,116,412,6,1,0,1,7,Common
1057066102,1,7,155,0,1,0,6,7,Common
1057162912,390,125,8975,14,1,0,6,7,Common
1057202980,7,6,72,1,1,0,1,7,Common
1057227381,563,11966,368,1,1,1,0,17,Director
1057852633,240,189,1568,339,-1,0,1000,7,Common
1058006325,137,120,3875,221,1,0,11,7,Common
1058057152,72,66,212,13,-1,0,1000,7,Common
1058278011,160,57,75,0,-1,0,2,7,Common
1058646443,140,175,1188,1303,-1,0,5,7,Common
1059427711,238,291,1150,213,-1,0,11,7,Common
1059485027,135,96,350,317,1,0,12,7,Common
1059648593,13,64,294,4,-1,0,1000,7,Common
1059760890,731,137,2532,192,1,0,1,7,Common
1059853664,72,116,498,10,1,0,1,7,Common
1059949174,60,86,849,37,-1,0,2,7,Common
1060226880,86,108,105,4,-1,0,2,7,Common
1060248843,132,197,1249,204,1,0,5,7,Common
1060473455,133,107,466,3,1,0,1,7,Common
1060541331,579,256,1102,13,-1,0,5,7,Common
1062121377,91,84,571,72,1,0,1000,7,Common
1062214112,43,216,189,7,-1,0,8,7,Common
1062407331,178,233,436,3,1,0,12,7,Common
1062424354,13,91,129,0,1,0,6,7,Common
1062777743,125,141,729,21,1,0,1,7,Common
1062936640,33,104,746,2,1,0,1,7,Common
1063017002,165,180,1572,137,1,0,3,7,Common
1063228512,114,56,110,0,1,0,9,7,Common
1063245302,521,285,1566,41,1,0,2,7,Common
1063335630,617,43222,1125,1,1,1,3,21,CEO
1063549064,66,277,29438,8,1,0,1000,7,Common
1063577223,442,197,1707,0,1,0,2,7,Common
1063741044,24,121,755,41,1,0,1000,7,Common
1064109007,197,237,1362,22,1,0,1,7,Common
1064486821,32,73,890,7,-1,0,6,7,Common
1064537212,96,161,1442,21,1,0,1,7,Common
1064840384,428,282,2541,589,-1,0,7,7,Common
1064890150,234,235,796,30,-1,0,5,7,Common
1065261454,72,88,676,2,1,0,4,7,Common
1065355907,183,203,1658,100,1,0,8,7,Common
1065370197,272,284578,184,1,1,1,0,21,Director
1065505162,139,221,2344,56,-1,0,1000,7,Common
1065579763,356,132,550,43,1,0,1,7,Common
1065850144,106,108,382,253,1,0,11,7,Common
1066250535,149,237,235,12,-1,0,1,7,Common
1066369301,112,221,3394,7,1,0,1,7,Common
1066706794,271,2244609,1131,729,-1,1,1000,35,Actor
1066734101,303,141,692,8,1,0,1,7,Common
1066865675,203,154,5697,238,1,0,1,7,Common
1066927817,67,9,637,23,1,0,1,7,Common
1067166161,551,36216,2148,1,1,1,0,31,Director
1067299130,63,47,1024,623,1,0,5,7,Common
1067338350,119,139,924,5,1,0,3,7,Common
1067373794,126,130,2050,0,1,0,7,7,Common
1067503613,206,118,1443,8,1,0,1,7,Common
1067513253,132,85,1401,8,-1,0,1,7,Common
1067540253,1960,12018,11462,1,1,1,0,33,Player
1067713451,65,71,1088,639,-1,0,3,7,Common
1067751025,202,204,791,0,-1,0,8,7,Common
1067782385,225,126,1622,244,-1,0,6,7,Common
1067999454,2153,523149,14591,1,1,1,3,38,CEO
1068235035,468,31018,3801,1,-1,1,0,35,Director
1068246013,518,193,1703,0,-1,0,1,7,Common
1068259655,553,69,545,7,-1,0,9,7,Common
1068338087,26,40,48,0,1,0,12,7,Common
1068339401,1599,31545,7478,1,1,1,3,25,CEO
1069543972,864,764292,3483,1,1,1,0,41,Director
1069550672,866,8041,3428,1,-1,1,0,19,Singer
1069624672,441,112,729,1521,1,0,1000,7,Common
1069647501,342,118,67,272,-1,0,1000,7,Common
1070108753,54,114,2354,155,1,0,12,7,Common
1070791075,520,131,1345,3,1,0,1000,7,Common
1070826167,959,63,1097,85,1,0,8,7,Common
1070923504,74,81,332,0,1,0,5,7,Common
1071282097,74,141,819,2,1,0,5,7,Common
1071453831,638,12560,2628,1,1,1,3,28,CEO
1071928043,170,219,1005,391,-1,0,1000,7,Common
1072447520,206,226,5059,0,1,0,1,7,Common
1072474494,40,52,303,0,-1,0,6,7,Common
1073162311,308,127,4177,60,1,0,1,7,Common
1073357537,132,43,586,4,-1,0,1000,7,Common
1073470612,177,146,443,317,1,0,5,7,Common
1073704951,82,33,550,0,1,0,12,7,Common
1075106560,478,294,4876,47,1,0,5,7,Common
1075510374,109,171,2202,82,1,0,1,7,Common
1075837457,325,245,1630,499,-1,0,11,7,Common
1076087151,127,12809,1105,1,1,1,3,43,CEO
1076168597,48,90,749,11,1,0,11,7,Common
1076549332,226,189,3200,2,-1,0,1,7,Common
1076612787,554,151,4570,1,1,0,1,7,Common
1077073672,208,194,1749,63,1,0,5,7,Common
1077619060,169,123,2958,5,-1,0,1,7,Common
1077764205,893,4589,1321,1,1,1,0,17,Player
1078007814,699,4967120,2986,1314,-1,1,1,44,Actor
1078408990,127,107,1761,136,1,0,4,7,Common
1078568315,1570,229,2146,346,1,0,1,7,Common
1078706145,245,146,1594,4,1,0,1,7,Common
1078744233,143,175,11479,0,1,0,6,7,Common
1079220264,1452,321890,7681,1,-1,1,0,47,Singer
1079313637,622,295,6058,77,-1,0,11,7,Common
1079447697,137,58,975,7,1,0,1,7,Common
1079616774,69,92,1093,30,1,0,1,7,Common
1079785307,242,68,5083,5,1,0,1,7,Common
1079964054,90,80,485,55,1,0,1,7,Common
1080128171,264,76,700,110,1,0,2,7,Common
1080230567,1753,45883,6192,1,1,1,3,32,CEO
1080538945,1824,180449,2635,1,1,1,3,27,CEO
1080637575,433,181,349,387,1,0,1,7,Common
1080655162,57,20,82,48,1,0,2,7,Common
1080752297,107,161,1617,2,1,0,1,7,Common
1080804144,146,173,1490,38,1,0,9,7,Common
1080807495,677,1771730,8544,1,1,1,0,48,Director
1080854254,649,127,1609,4,-1,0,5,7,Common
1081310165,78,142,1023,4,1,0,5,7,Common
1081615605,89,104,1477,14,1,0,1000,7,Common
1081814445,3,39,309,4,1,0,3,7,Common
1081912643,857,277,921,322,1,0,8,7,Common
1082040772,320,80,399,642,1,0,11,7,Common
1082090702,703,10863,1322,1,1,1,0,22,Director
1082219500,103,161,5248,809,1,0,3,7,Common
1082461233,217,280,860,0,-1,0,1,7,Common
1082477511,163,86,249,15,1,0,1000,7,Common
1082661964,15,24,270,0,-1,0,3,7,Common
1082823967,49,65,882,0,1,0,1,7,Common
1082827453,497,228,906,318,1,0,1000,7,Common
1083181255,223,254,1447,28,-1,0,15,7,Common
1083329841,291,250,2104,94,1,0,13,7,Common
1083355597,265,76,757,3,1,0,1,7,Common
1083468554,14,10,243,0,1,0,1,7,Common
1084288715,300,211,20682,48,1,0,45,7,Common
1084294694,220,225,786,2,1,0,1,7,Common
1084333691,212,76,236,2,1,0,3,7,Common
1084688594,68,68,2266,52,-1,0,1,7,Common
1084892351,950,13281,6851,1,1,1,3,32,CEO
1085290915,362,238,842,16,1,0,1,7,Common
1085707370,192,248,876,28,1,0,5,7,Common
1085815124,179,209,643,6,-1,0,1,7,Common
1086173144,72,152,986,2,1,0,1,7,Common
1086601823,150,268,18278,2629,1,0,1,7,Common
1086701852,99,223,5446,0,1,0,5,7,Common
1087025432,32,103,2162,27,1,0,3,7,Common
1087062447,99,67,674,28,1,0,1,7,Common
1087097710,427,179,8501,3,1,0,3,7,Common
1087257050,266,106,1143,120,1,0,2,7,Common
1087362930,578,6421,190,1,1,1,0,28,Player
1087548917,24,173,2042,14,1,0,13,7,Common
1087591193,223,260,4397,16,1,0,15,7,Common
1087632653,143,55,685,105,1,0,1,7,Common
1088041183,155,96,905,0,-1,0,1,7,Common
1088443284,618,170,1195,16,1,0,1,7,Common
1088458327,117,241,1427,0,-1,0,2,7,Common
1088486985,480,97,3350,15,1,0,10,7,Common
1088569511,205,241,483,0,-1,0,28,7,Common
1088635272,674,135,4869,38,-1,0,6,7,Common
1088776373,96,93,172,1,1,0,6,7,Common
1088954524,35,91,1994,0,1,0,4,7,Common
1089190321,155,223,992,2,1,0,1000,7,Common
1089395573,256,278,2538,103,1,0,8,7,Common
1092249707,256,257,1180,291,1,0,5,7,Common
1092817651,827,207,2365,0,1,0,1,7,Common
1092943915,67,62,1658,0,1,0,1,7,Common
1093041007,94,86,40,0,1,0,12,7,Common
1093143302,228,180,559,150,-1,0,5,7,Common
1093286751,293,218,1139,7,1,0,3,7,Common
1093358832,176,140,2319,22,1,0,1,7,Common
1093706675,145,164,8182,183,1,0,1,7,Common
1093897112,400,11094477,653,30,1,1,5,40,Actor
1093981447,61,47,114,2,-1,0,2,7,Common
1094246833,1093,8714,8316,1,1,1,0,25,Player
1094262865,64,42,491,112,1,0,1,7,Common
1094348482,149,266,3487,3,1,0,11,7,Common
1094391654,170,98,121,0,1,0,5,7,Common
1094422483,1996,113574,2746,1,1,1,3,20,CEO
1094426100,287,180,784,3,-1,0,22,7,Common
1094499825,1540,84040,8343,1,1,1,3,37,CEO
1094603832,95,160,1223,27,-1,0,1,7,Common
1094676471,115,53,285,21,1,0,3,7,Common
1094785263,303,235,2537,6,1,0,1000,7,Common
1095559413,422,25422,3301,1,1,1,0,32,Director
1096038823,161,120,1535,0,-1,0,15,7,Common
1096104130,199,273,12429,2830,1,0,4,7,Common
1096121377,2822,154443,5824,1,1,1,3,45,CEO
1096510017,63,270,4232,1,1,0,1,7,Common
1096828363,817,220,9507,449,1,0,17,7,Common
1096846824,770,272,17479,2,1,0,4,7,Common
1096933785,477,225,880,10,1,0,3,7,Common
1096981754,116,76,530,7713,-1,0,8,7,Common
1096989213,342,207,3338,631,1,0,1,7,Common
1097022101,233,218,5871,216,1,0,11,7,Common
1097157853,583,128166,8126,1,1,1,3,27,CEO
1097283654,115,48,427,0,1,0,1,7,Common
1097925760,248,270,1813,2,1,0,5,7,Common
1098219952,9,19,33,0,1,0,1,7,Common
1098304580,83,180,1118,9,-1,0,1000,7,Common
1098456035,186,100,940,52,1,0,1000,7,Common
1098502293,803,5390,5377,1,1,1,0,22,Director
1098622561,146,284,1567,153,-1,0,1,7,Common
1099074072,150,186,462,1,1,0,10,7,Common
1099246877,190,38,268,32,1,0,1000,7,Common
1099315173,2087,18659,14626,1,1,1,0,33,Director
1099500231,145,81,324,6,1,0,5,7,Common
1099611570,76,88,591,0,1,0,3,7,Common
1100433724,280,127,2721,2850,1,0,3,7,Common
1101208850,344,267937,1315,1,1,1,3,21,CEO
1101462521,166,250,841,173,1,0,4,7,Common
1101675253,212,10013225,683,1,1,1,1000,31,Actor
1102053691,188,87,644,58,-1,0,15,7,Common
1102144697,164,236,966,242,-1,0,1,7,Common
1102161760,106,299,1380,58,-1,0,1,7,Common
1102261200,1370,33006,9936,1,1,1,3,27,CEO
1102300843,127,167,682,174,-1,0,1,7,Common
1103235225,195,200,4367,230,-1,0,1000,7,Common
1103345257,134,179,497,0,-1,0,6,7,Common
1103388360,1138,136301,2784,1,1,1,3,25,CEO
1103638340,135,114,216,0,-1,0,1000,7,Common
1103848663,461,288,1457,90,1,0,2,7,Common
1104320890,121,266,65,79,-1,0,1000,7,Common
1105009351,68,132,2768,1301,-1,0,1000,7,Common
1105139301,17,19,59,0,1,0,8,7,Common
1105399597,38,25,236,520,-1,0,5,7,Common
1105567947,105,116,2223,5,1,0,2,7,Common
1105961705,78,110,64,3,-1,0,10,7,Common
1106408171,1473,53624,3385,1,1,1,3,38,CEO
1106457005,24,53,578,0,-1,0,1,7,Common
1106587564,1064,6172134,1457,1,1,1,3,30,CEO
1106758220,1425,142546,3254,1,1,1,3,37,CEO
1107198435,153,521009,236,1,-1,1,3,14,CEO
1107331384,39,130,1796,37,1,0,5,7,Common
1108558694,116,21,156,4,1,0,1000,7,Common
1108613250,254,41882,1493,1,1,1,3,36,CEO
1108728230,120,115,9954,246,-1,0,1,7,Common
1109587005,2017,61358,7252,1,1,1,3,33,CEO
1109830137,94,72,316,31,-1,0,1,7,Common
1110178044,96,83,390,380,-1,0,1,7,Common
1110411735,251,2593701,2689,1,1,1,3,44,CEO
1110590852,183,270,504,45,-1,0,1,7,Common
1110874945,118,75,693,2,1,0,1,7,Common
1111021934,652,219,587,81,1,0,1000,7,Common
1111527903,173,202310,522,1,1,1,0,24,Player
1112910531,127,200,1415,1,-1,0,44,7,Common
1113022922,117,130857,2421,1,1,1,0,34,Director
1113410637,336,185,5821,40,1,0,1000,7,Common
1114095302,58,168,1493,540,1,0,1000,7,Common
1114943484,339,97,2395,6,1,0,7,7,Common
1115127742,174,218,235,11,-1,0,1,7,Common
1115144841,719,231,458,3,1,0,1,7,Common
1115254993,240,282,1853,179,1,0,1,7,Common
1115535123,368,289,788,5,1,0,1000,7,Common
1115971553,269,141,1701,1833,-1,0,1,7,Common
1116136165,23,61,247,30,-1,0,1,7,Common
1117215680,165,214,8570,86,1,0,8,7,Common
1118261705,223,185,9244,5,-1,0,18,7,Common
1118704012,1810,96535,38255,1,1,1,0,48,Director
1119042372,414,18849,1253,1,-1,1,0,29,Player
1119314742,381,6785,157,1,1,1,0,25,Director
1120630263,654,188755,12139,1,1,1,0,48,Director
1130217431,194,273,909,1,-1,0,17,7,Common
1130304291,604,185,1870,12,1,0,1,7,Common
1130871702,172,63,554,2,1,0,1,7,Common
1131183955,172,162,647,0,1,0,6,7,Common
1131569837,144,98,4143,44,1,0,2,7,Common
1132195061,134,124,701,146,-1,0,1000,7,Common
1132363063,29,98,751,7,1,0,13,7,Common
1132379664,251,254,1816,11,1,0,12,7,Common
1132416367,111,47,1039,3,-1,0,6,7,Common
1132623872,2000,299,3669,20,1,0,1,7,Common
1132658490,43,6,266,7,1,0,1000,7,Common
1132729703,141,151,1313,11,-1,0,8,7,Common
1132888321,508,202,2257,50,1,0,3,7,Common
1132985143,166,94,183,10,1,0,1,7,Common
1133316103,124,107,2015,2257,1,0,5,7,Common
1133966764,103,1,15,398,1,0,1,7,Common
1133984161,179,113,643,34,1,0,17,7,Common
1134486262,1450,15472,8967,1,1,1,3,27,CEO
1135068010,93,113,3180,0,1,0,9,7,Common
1135245271,35,293,217,25,-1,0,2,7,Common
1135269322,350,52,60,45,1,0,3,7,Common
1135326761,196,2344,5485,1,-1,1,0,29,Player
1135576417,179,205,340,2,1,0,1000,7,Common
1135645222,29,98,335,1,1,0,10,7,Common
1135680677,87,143,595,7,-1,0,1,7,Common
1135695391,134,170,394,4,1,0,5,7,Common
1135802267,369,199,609,266,-1,0,3,7,Common
1136133313,86,25,19,3,1,0,1000,7,Common
1136136847,484,4643,4357,1,1,1,0,43,Player
1136267143,88,173,4964,53,-1,0,5,7,Common
1136744627,471,274,2035,424,1,0,5,7,Common
1136846303,113,226,514,0,-1,0,1,7,Common
1136915161,76,127,431,0,1,0,6,7,Common
1137852754,159,187,962,2,1,0,8,7,Common
1138741583,369,233,2792,27,-1,0,14,7,Common
1138824312,498,139,3666,19,1,0,13,7,Common
1139210517,1484,144119,1550,1,1,1,3,16,CEO
1139682187,179,257,3536,192,1,0,5,7,Common
1140153563,275,195,1244,42,1,0,8,7,Common
1140159281,209,110,3034,5,1,0,6,7,Common
1140253901,1,94,9686,7,1,0,2,7,Common
1140302300,259,110,3334,129,1,0,1000,7,Common
1140328817,32,49,246,1,1,0,1,7,Common
1140364833,528,144,1558,7,1,0,9,7,Common
1140369014,157,77,2074,16,1,0,1000,7,Common
1140680537,164,171,3531,27,1,0,1,7,Common
1141152464,294,65,1637,9,1,0,5,7,Common
1141354741,317,191,1235,34,1,0,12,7,Common
1142090607,1249,261,1300,9,1,0,1000,7,Common
1142267261,198,287,2553,18,1,0,1,7,Common
1142282804,76,140,2140,2412,-1,0,1000,7,Common
1142313002,864,3480,15401,1,1,1,0,44,Player
1142799384,104,176,347,3379,1,0,1000,7,Common
1142954480,198,90,1014,132,1,0,1,7,Common
1143132623,206,125,283,3,1,0,15,7,Common
1143326751,57,155,2241,0,1,0,1,7,Common
1144071303,67,143,3924,735,-1,0,1000,7,Common
1144300741,191,135,980,24,1,0,5,7,Common
1144315180,50,47,228,21,1,0,1,7,Common
1144584162,426,253,6988,44,1,0,6,7,Common
1144860190,313,276,1821,7,1,0,1,7,Common
1145266801,591,75388,7303,1,1,1,0,45,Director
1145280764,91,192,4112,1,1,0,3,7,Common
1146223120,231,267,4120,38,1,0,3,7,Common
1146603235,594,260,583,13,1,0,15,7,Common
1146676212,180,250,2532,112,1,0,1000,7,Common
1146739442,441,229,1151,177,1,0,13,7,Common
1146875234,3,59,3596,3,-1,0,1,7,Common
1147238724,152,251,5817,9,1,0,1000,7,Common
1147411783,52,86,582,0,-1,0,1000,7,Common
1147478153,106,28,56,2,-1,0,1,7,Common
1147859330,156,37,255,22,1,0,1,7,Common
1147904003,190,134,719,125,1,0,5,7,Common
1147911355,226,205,888,0,-1,0,8,7,Common
1148387617,57,166,154,1,1,0,15,7,Common
1148477244,173,58,5258,8,1,0,1,7,Common
1148509343,276,142,922,8,-1,0,1,7,Common
1148964945,839,250,11361,14,1,0,14,7,Common
1148972784,177,71,1211,0,1,0,10,7,Common
1149107081,183,215,1845,86,-1,0,1,7,Common
1149453950,388,222,1071,3,-1,0,5,7,Common
1149914620,759,137,528,13,1,0,17,7,Common
1150025874,206,230,9461,95,1,0,1,7,Common
1150064205,290,279,1105,19,1,0,1,7,Common
1150132967,331,248,391,34,1,0,1000,7,Common
1150248463,56,90,406,5,1,0,1,7,Common
1150432677,707,220,11922,0,1,0,5,7,Common
1151051973,409,259,545,22,1,0,2,7,Common
1151238957,104,190,977,1,-1,0,5,7,Common
1151278287,39,29,238,1,1,0,1,7,Common
1151364823,207,222,6595,32,-1,0,8,7,Common
1151460313,390,270,585,2,-1,0,4,7,Common
1151752821,75,89,882,7,-1,0,1000,7,Common
1151845171,116,179,375,3,1,0,2,7,Common
1152245437,283,189,462,3,-1,0,1000,7,Common
1152314403,282,283,1595,2,1,0,15,7,Common
